,Date,Temperature,,,
13520,2007-11-23 09:00:00+00:00,5.0,,,
13521,2007-11-23 10:00:00+00:00,7.2,,,
13522,2007-11-23 11:00:00+00:00,9.0,,,
13523,2007-11-23 12:00:00+00:00,10.1,,,
13524,2007-11-23 13:00:00+00:00,12.2,,,
13525,2007-11-23 14:00:00+00:00,12.3,,,
13526,2007-11-23 15:00:00+00:00,11.2,,,
13527,2007-11-23 16:00:00+00:00,10.3,,,
13528,2007-11-23 17:00:00+00:00,8.9,,,
13529,2007-11-23 18:00:00+00:00,7.7,,,
13530,2007-11-23 19:00:00+00:00,7.6,,,
13531,2007-11-23 20:00:00+00:00,7.6,,,
13532,2007-11-23 21:00:00+00:00,6.6,,,
13533,2007-11-23 22:00:00+00:00,7.0,,,
13534,2007-11-23 23:00:00+00:00,4.0,,,
13535,2007-11-24 00:00:00+00:00,5.0,,,
13536,2007-11-24 01:00:00+00:00,2.1,,,
13537,2007-11-24 02:00:00+00:00,3.9,,,
13538,2007-11-24 03:00:00+00:00,2.3,,,
13539,2007-11-24 04:00:00+00:00,2.8,,,
13540,2007-11-24 05:00:00+00:00,2.2,,,
13541,2007-11-24 06:00:00+00:00,2.2,,,
13542,2007-11-24 07:00:00+00:00,2.1,,,
13543,2007-11-24 08:00:00+00:00,2.8,,,
13544,2007-11-24 09:00:00+00:00,6.1,,,
13545,2007-11-24 10:00:00+00:00,8.8,,,
13546,2007-11-24 11:00:00+00:00,11.2,,,
13547,2007-11-24 12:00:00+00:00,12.2,,,
13548,2007-11-24 13:00:00+00:00,12.3,,,
13549,2007-11-24 14:00:00+00:00,12.4,,,
13550,2007-11-24 15:00:00+00:00,12.3,,,
13551,2007-11-24 16:00:00+00:00,11.1,,,
13552,2007-11-24 17:00:00+00:00,7.9,,,
13553,2007-11-24 18:00:00+00:00,6.3,,,
13554,2007-11-24 19:00:00+00:00,6.3,,,
13555,2007-11-24 20:00:00+00:00,6.2,,,
13556,2007-11-24 21:00:00+00:00,5.6,,,
13557,2007-11-24 22:00:00+00:00,5.0,,,
13558,2007-11-24 23:00:00+00:00,3.9,,,
13559,2007-11-25 00:00:00+00:00,1.8,,,
13560,2007-11-25 01:00:00+00:00,4.1,,,
13561,2007-11-25 02:00:00+00:00,2.2,,,
13562,2007-11-25 03:00:00+00:00,2.8,,,
13563,2007-11-25 04:00:00+00:00,2.4,,,
13564,2007-11-25 05:00:00+00:00,2.4,,,
13565,2007-11-25 06:00:00+00:00,4.0,,,
13566,2007-11-25 07:00:00+00:00,3.9,,,
13567,2007-11-25 08:00:00+00:00,4.0,,,
13568,2007-11-25 09:00:00+00:00,5.1,,,
13569,2007-11-25 10:00:00+00:00,6.1,,,
13570,2007-11-25 11:00:00+00:00,7.8,,,
13571,2007-11-25 12:00:00+00:00,7.8,,,
13572,2007-11-25 13:00:00+00:00,9.0,,,
13573,2007-11-25 14:00:00+00:00,9.9,,,
13574,2007-11-25 15:00:00+00:00,9.9,,,
13575,2007-11-25 16:00:00+00:00,8.9,,,
13576,2007-11-25 17:00:00+00:00,7.8,,,
13577,2007-11-25 18:00:00+00:00,7.2,,,
13578,2007-11-25 19:00:00+00:00,7.2,,,
13579,2007-11-25 20:00:00+00:00,7.2,,,
13580,2007-11-25 21:00:00+00:00,6.6,,,
13581,2007-11-25 22:00:00+00:00,6.1,,,
13582,2007-11-25 23:00:00+00:00,5.6,,,
13583,2007-11-26 00:00:00+00:00,5.1,,,
13584,2007-11-26 01:00:00+00:00,5.1,,,
13585,2007-11-26 02:00:00+00:00,5.0,,,
13586,2007-11-26 03:00:00+00:00,5.0,,,
13587,2007-11-26 04:00:00+00:00,5.0,,,
13588,2007-11-26 05:00:00+00:00,5.0,,,
13589,2007-11-26 06:00:00+00:00,5.0,,,
13590,2007-11-26 07:00:00+00:00,4.9,,,
13591,2007-11-26 08:00:00+00:00,3.9,,,
13592,2007-11-26 09:00:00+00:00,3.9,,,
13593,2007-11-26 10:00:00+00:00,3.9,,,
13594,2007-11-26 11:00:00+00:00,3.9,,,
13595,2007-11-26 12:00:00+00:00,4.9,,,
13596,2007-11-26 13:00:00+00:00,4.0,,,
13597,2007-11-26 14:00:00+00:00,3.9,,,
13598,2007-11-26 15:00:00+00:00,3.9,,,
13599,2007-11-26 16:00:00+00:00,2.5,,,
13600,2007-11-26 17:00:00+00:00,2.3,,,
13601,2007-11-26 18:00:00+00:00,1.2,,,
13602,2007-11-26 19:00:00+00:00,1.2,,,
13603,2007-11-26 20:00:00+00:00,0.0,,,
13604,2007-11-26 21:00:00+00:00,0.6,,,
13605,2007-11-26 22:00:00+00:00,0.7,,,
13606,2007-11-26 23:00:00+00:00,0.5,,,
13607,2007-11-27 00:00:00+00:00,0.1,,,
13608,2007-11-27 01:00:00+00:00,-0.3,,,
13609,2007-11-27 02:00:00+00:00,-0.5,,,
13610,2007-11-27 03:00:00+00:00,0.0,,,
13611,2007-11-27 04:00:00+00:00,0.1,,,
13612,2007-11-27 05:00:00+00:00,1.1,,,
13613,2007-11-27 06:00:00+00:00,1.1,,,
13614,2007-11-27 07:00:00+00:00,1.0,,,
13615,2007-11-27 08:00:00+00:00,1.0,,,
13616,2007-11-27 09:00:00+00:00,2.2,,,
13617,2007-11-27 10:00:00+00:00,2.7,,,
13618,2007-11-27 11:00:00+00:00,2.8,,,
13619,2007-11-27 12:00:00+00:00,3.8,,,
13620,2007-11-27 13:00:00+00:00,3.9,,,
13621,2007-11-27 14:00:00+00:00,2.9,,,
13622,2007-11-27 15:00:00+00:00,2.9,,,
13623,2007-11-27 16:00:00+00:00,2.4,,,
13624,2007-11-27 17:00:00+00:00,2.2,,,
13625,2007-11-27 18:00:00+00:00,1.2,,,
13626,2007-11-27 19:00:00+00:00,0.3,,,
13627,2007-11-27 20:00:00+00:00,0.1,,,
13628,2007-11-27 21:00:00+00:00,0.1,,,
13629,2007-11-27 22:00:00+00:00,0.1,,,
13630,2007-11-27 23:00:00+00:00,-0.5,,,
13631,2007-11-28 00:00:00+00:00,-0.5,,,
13632,2007-11-28 01:00:00+00:00,-3.2,,,
13633,2007-11-28 02:00:00+00:00,-0.5,,,
13634,2007-11-28 03:00:00+00:00,-0.5,,,
13635,2007-11-28 04:00:00+00:00,-1.4,,,
13636,2007-11-28 05:00:00+00:00,-2.1,,,
13637,2007-11-28 06:00:00+00:00,-2.7,,,
13638,2007-11-28 07:00:00+00:00,-2.2,,,
13639,2007-11-28 08:00:00+00:00,-1.2,,,
13640,2007-11-28 09:00:00+00:00,0.0,,,
13641,2007-11-28 10:00:00+00:00,2.0,,,
13642,2007-11-28 11:00:00+00:00,2.2,,,
13643,2007-11-28 12:00:00+00:00,2.9,,,
13644,2007-11-28 13:00:00+00:00,3.9,,,
13645,2007-11-28 14:00:00+00:00,3.9,,,
13646,2007-11-28 15:00:00+00:00,3.8,,,
13647,2007-11-28 16:00:00+00:00,1.4,,,
13648,2007-11-28 17:00:00+00:00,0.0,,,
13649,2007-11-28 18:00:00+00:00,-1.2,,,
13650,2007-11-28 19:00:00+00:00,-2.1,,,
13651,2007-11-28 20:00:00+00:00,-2.3,,,
13652,2007-11-28 21:00:00+00:00,-3.4,,,
13653,2007-11-28 22:00:00+00:00,-3.9,,,
13654,2007-11-28 23:00:00+00:00,-4.0,,,
13655,2007-11-29 00:00:00+00:00,-4.5,,,
13656,2007-11-29 01:00:00+00:00,-2.4,,,
13657,2007-11-29 02:00:00+00:00,-4.6,,,
13658,2007-11-29 03:00:00+00:00,-5.1,,,
13659,2007-11-29 04:00:00+00:00,-5.1,,,
13660,2007-11-29 05:00:00+00:00,-5.1,,,
13661,2007-11-29 06:00:00+00:00,-6.2,,,
13662,2007-11-29 07:00:00+00:00,-5.3,,,
13663,2007-11-29 08:00:00+00:00,-3.0,,,
13664,2007-11-29 09:00:00+00:00,-2.1,,,
13665,2007-11-29 10:00:00+00:00,-0.2,,,
13666,2007-11-29 11:00:00+00:00,2.1,,,
13667,2007-11-29 12:00:00+00:00,2.2,,,
13668,2007-11-29 13:00:00+00:00,2.8,,,
13669,2007-11-29 14:00:00+00:00,2.8,,,
13670,2007-11-29 15:00:00+00:00,2.3,,,
13671,2007-11-29 16:00:00+00:00,1.1,,,
13672,2007-11-29 17:00:00+00:00,-0.1,,,
13673,2007-11-29 18:00:00+00:00,-1.2,,,
13674,2007-11-29 19:00:00+00:00,-1.2,,,
13675,2007-11-29 20:00:00+00:00,-1.3,,,
13676,2007-11-29 21:00:00+00:00,-2.4,,,
13677,2007-11-29 22:00:00+00:00,-1.8,,,
13678,2007-11-29 23:00:00+00:00,-2.3,,,
13703,2007-11-30 00:00:00+00:00,-2.9,,,
13704,2007-11-30 01:00:00+00:00,-1.9,,,
13705,2007-11-30 02:00:00+00:00,-1.3,,,
13706,2007-11-30 03:00:00+00:00,-0.7,,,
13707,2007-11-30 04:00:00+00:00,-1.1,,,
13708,2007-11-30 05:00:00+00:00,-1.3,,,
13709,2007-11-30 06:00:00+00:00,-1.3,,,
13710,2007-11-30 07:00:00+00:00,-1.1,,,
13711,2007-11-30 08:00:00+00:00,-1.2,,,
13712,2007-11-30 09:00:00+00:00,-1.2,,,
13713,2007-11-30 10:00:00+00:00,-0.9,,,
13714,2007-11-30 11:00:00+00:00,0.0,,,
13715,2007-11-30 12:00:00+00:00,0.1,,,
13716,2007-11-30 13:00:00+00:00,0.2,,,
13717,2007-11-30 14:00:00+00:00,1.2,,,
13718,2007-11-30 15:00:00+00:00,1.2,,,
13719,2007-11-30 16:00:00+00:00,0.2,,,
13720,2007-11-30 17:00:00+00:00,0.1,,,
13721,2007-11-30 18:00:00+00:00,-1.0,,,
13722,2007-11-30 19:00:00+00:00,-1.0,,,
13723,2007-11-30 20:00:00+00:00,-1.1,,,
13724,2007-11-30 21:00:00+00:00,-1.1,,,
13725,2007-11-30 22:00:00+00:00,-1.5,,,
13726,2007-11-30 23:00:00+00:00,-2.6,,,
8040,2007-12-01 00:00:00+00:00,-1.6,,,
8041,2007-12-01 01:00:00+00:00,0.9,,,
8042,2007-12-01 02:00:00+00:00,-2.0,,,
8043,2007-12-01 03:00:00+00:00,-1.5,,,
8044,2007-12-01 04:00:00+00:00,-0.4,,,
8045,2007-12-01 05:00:00+00:00,0.1,,,
8046,2007-12-01 06:00:00+00:00,0.1,,,
8047,2007-12-01 07:00:00+00:00,0.1,,,
8048,2007-12-01 08:00:00+00:00,0.1,,,
8049,2007-12-01 09:00:00+00:00,1.2,,,
8050,2007-12-01 10:00:00+00:00,2.3,,,
8051,2007-12-01 11:00:00+00:00,2.5,,,
8052,2007-12-01 12:00:00+00:00,4.1,,,
8053,2007-12-01 13:00:00+00:00,5.3,,,
8054,2007-12-01 14:00:00+00:00,5.3,,,
8055,2007-12-01 15:00:00+00:00,4.2,,,
8056,2007-12-01 16:00:00+00:00,3.2,,,
8057,2007-12-01 17:00:00+00:00,2.4,,,
8058,2007-12-01 18:00:00+00:00,2.8,,,
8059,2007-12-01 19:00:00+00:00,2.7,,,
8060,2007-12-01 20:00:00+00:00,2.8,,,
8061,2007-12-01 21:00:00+00:00,1.2,,,
8062,2007-12-01 22:00:00+00:00,1.1,,,
8063,2007-12-01 23:00:00+00:00,1.1,,,
8304,2007-12-02 00:00:00+00:00,1.1,,,
8305,2007-12-02 01:00:00+00:00,2.8,,,
8306,2007-12-02 02:00:00+00:00,0.6,,,
8307,2007-12-02 03:00:00+00:00,0.0,,,
8308,2007-12-02 04:00:00+00:00,-0.4,,,
8309,2007-12-02 05:00:00+00:00,-1.0,,,
8310,2007-12-02 06:00:00+00:00,-1.0,,,
8311,2007-12-02 07:00:00+00:00,-0.9,,,
8312,2007-12-02 08:00:00+00:00,0.0,,,
8313,2007-12-02 09:00:00+00:00,1.1,,,
8314,2007-12-02 10:00:00+00:00,2.2,,,
8315,2007-12-02 11:00:00+00:00,2.3,,,
8316,2007-12-02 12:00:00+00:00,3.0,,,
8317,2007-12-02 13:00:00+00:00,4.0,,,
8318,2007-12-02 14:00:00+00:00,4.1,,,
8319,2007-12-02 15:00:00+00:00,4.1,,,
8320,2007-12-02 16:00:00+00:00,3.2,,,
8321,2007-12-02 17:00:00+00:00,2.9,,,
8322,2007-12-02 18:00:00+00:00,2.8,,,
8323,2007-12-02 19:00:00+00:00,2.3,,,
8324,2007-12-02 20:00:00+00:00,1.2,,,
8325,2007-12-02 21:00:00+00:00,1.2,,,
8326,2007-12-02 22:00:00+00:00,1.8,,,
8327,2007-12-02 23:00:00+00:00,2.8,,,
8568,2007-12-03 00:00:00+00:00,3.4,,,
8569,2007-12-03 01:00:00+00:00,5.5,,,
8570,2007-12-03 02:00:00+00:00,3.4,,,
8571,2007-12-03 03:00:00+00:00,4.4,,,
8572,2007-12-03 04:00:00+00:00,4.5,,,
8573,2007-12-03 05:00:00+00:00,4.5,,,
8574,2007-12-03 06:00:00+00:00,5.1,,,
8575,2007-12-03 07:00:00+00:00,5.2,,,
8576,2007-12-03 08:00:00+00:00,5.1,,,
8577,2007-12-03 09:00:00+00:00,6.2,,,
8578,2007-12-03 10:00:00+00:00,7.1,,,
8579,2007-12-03 11:00:00+00:00,7.2,,,
8580,2007-12-03 12:00:00+00:00,7.3,,,
8581,2007-12-03 13:00:00+00:00,7.8,,,
8582,2007-12-03 14:00:00+00:00,7.8,,,
8583,2007-12-03 15:00:00+00:00,7.2,,,
8584,2007-12-03 16:00:00+00:00,7.2,,,
8585,2007-12-03 17:00:00+00:00,6.2,,,
8586,2007-12-03 18:00:00+00:00,6.1,,,
8587,2007-12-03 19:00:00+00:00,6.1,,,
8588,2007-12-03 20:00:00+00:00,4.0,,,
8589,2007-12-03 21:00:00+00:00,4.5,,,
8590,2007-12-03 22:00:00+00:00,4.1,,,
8591,2007-12-03 23:00:00+00:00,5.1,,,
8640,2007-12-04 00:00:00+00:00,5.6,,,
8641,2007-12-04 01:00:00+00:00,1.5,,,
8642,2007-12-04 02:00:00+00:00,6.1,,,
8643,2007-12-04 03:00:00+00:00,5.5,,,
8644,2007-12-04 04:00:00+00:00,4.5,,,
8645,2007-12-04 05:00:00+00:00,2.8,,,
8646,2007-12-04 06:00:00+00:00,2.3,,,
8647,2007-12-04 07:00:00+00:00,2.3,,,
8648,2007-12-04 08:00:00+00:00,2.7,,,
8649,2007-12-04 09:00:00+00:00,5.0,,,
8650,2007-12-04 10:00:00+00:00,6.1,,,
8651,2007-12-04 11:00:00+00:00,7.3,,,
8652,2007-12-04 12:00:00+00:00,7.8,,,
8653,2007-12-04 13:00:00+00:00,7.9,,,
8654,2007-12-04 14:00:00+00:00,7.8,,,
8655,2007-12-04 15:00:00+00:00,7.3,,,
8656,2007-12-04 16:00:00+00:00,5.2,,,
8657,2007-12-04 17:00:00+00:00,5.0,,,
8658,2007-12-04 18:00:00+00:00,2.9,,,
8659,2007-12-04 19:00:00+00:00,2.9,,,
8660,2007-12-04 20:00:00+00:00,2.3,,,
8661,2007-12-04 21:00:00+00:00,2.3,,,
8662,2007-12-04 22:00:00+00:00,1.9,,,
8663,2007-12-04 23:00:00+00:00,1.3,,,
8664,2007-12-05 00:00:00+00:00,1.3,,,
8665,2007-12-05 01:00:00+00:00,-2.0,,,
8666,2007-12-05 02:00:00+00:00,0.7,,,
8667,2007-12-05 03:00:00+00:00,0.6,,,
8668,2007-12-05 04:00:00+00:00,0.3,,,
8669,2007-12-05 05:00:00+00:00,0.1,,,
8670,2007-12-05 06:00:00+00:00,-1.0,,,
8671,2007-12-05 07:00:00+00:00,-1.0,,,
8672,2007-12-05 08:00:00+00:00,0.0,,,
8673,2007-12-05 09:00:00+00:00,1.2,,,
8674,2007-12-05 10:00:00+00:00,2.4,,,
8675,2007-12-05 11:00:00+00:00,4.0,,,
8676,2007-12-05 12:00:00+00:00,6.2,,,
8677,2007-12-05 13:00:00+00:00,7.3,,,
8678,2007-12-05 14:00:00+00:00,7.2,,,
8679,2007-12-05 15:00:00+00:00,6.2,,,
8680,2007-12-05 16:00:00+00:00,4.1,,,
8681,2007-12-05 17:00:00+00:00,2.2,,,
8682,2007-12-05 18:00:00+00:00,1.0,,,
8683,2007-12-05 19:00:00+00:00,1.9,,,
8684,2007-12-05 20:00:00+00:00,-0.2,,,
8685,2007-12-05 21:00:00+00:00,-0.1,,,
8686,2007-12-05 22:00:00+00:00,-1.0,,,
8687,2007-12-05 23:00:00+00:00,-1.8,,,
8688,2007-12-06 00:00:00+00:00,-2.4,,,
8689,2007-12-06 01:00:00+00:00,-1.2,,,
8690,2007-12-06 02:00:00+00:00,-2.9,,,
8691,2007-12-06 03:00:00+00:00,-3.4,,,
8692,2007-12-06 04:00:00+00:00,-2.9,,,
8693,2007-12-06 05:00:00+00:00,-3.0,,,
8694,2007-12-06 06:00:00+00:00,-4.0,,,
8695,2007-12-06 07:00:00+00:00,-4.8,,,
8696,2007-12-06 08:00:00+00:00,-2.9,,,
8697,2007-12-06 09:00:00+00:00,0.0,,,
8698,2007-12-06 10:00:00+00:00,2.2,,,
8699,2007-12-06 11:00:00+00:00,6.0,,,
8700,2007-12-06 12:00:00+00:00,6.1,,,
8701,2007-12-06 13:00:00+00:00,6.9,,,
8702,2007-12-06 14:00:00+00:00,7.1,,,
8703,2007-12-06 15:00:00+00:00,6.0,,,
8704,2007-12-06 16:00:00+00:00,5.0,,,
8705,2007-12-06 17:00:00+00:00,3.9,,,
8706,2007-12-06 18:00:00+00:00,3.8,,,
8707,2007-12-06 19:00:00+00:00,3.7,,,
8708,2007-12-06 20:00:00+00:00,2.6,,,
8709,2007-12-06 21:00:00+00:00,1.6,,,
8710,2007-12-06 22:00:00+00:00,0.8,,,
8711,2007-12-06 23:00:00+00:00,0.0,,,
8712,2007-12-07 00:00:00+00:00,-0.5,,,
8713,2007-12-07 01:00:00+00:00,2.9,,,
8714,2007-12-07 02:00:00+00:00,-1.2,,,
8715,2007-12-07 03:00:00+00:00,-1.6,,,
8716,2007-12-07 04:00:00+00:00,-1.2,,,
8717,2007-12-07 05:00:00+00:00,-1.0,,,
8718,2007-12-07 06:00:00+00:00,-1.0,,,
8719,2007-12-07 07:00:00+00:00,-0.9,,,
8720,2007-12-07 08:00:00+00:00,-1.0,,,
8721,2007-12-07 09:00:00+00:00,1.2,,,
8722,2007-12-07 10:00:00+00:00,4.0,,,
8723,2007-12-07 11:00:00+00:00,6.1,,,
8724,2007-12-07 12:00:00+00:00,7.2,,,
8725,2007-12-07 13:00:00+00:00,7.9,,,
8726,2007-12-07 14:00:00+00:00,7.8,,,
8727,2007-12-07 15:00:00+00:00,7.3,,,
8728,2007-12-07 16:00:00+00:00,6.2,,,
8729,2007-12-07 17:00:00+00:00,4.1,,,
8730,2007-12-07 18:00:00+00:00,4.1,,,
8731,2007-12-07 19:00:00+00:00,4.1,,,
8732,2007-12-07 20:00:00+00:00,4.1,,,
8733,2007-12-07 21:00:00+00:00,4.5,,,
8734,2007-12-07 22:00:00+00:00,4.0,,,
8735,2007-12-07 23:00:00+00:00,3.5,,,
8736,2007-12-08 00:00:00+00:00,3.5,,,
8737,2007-12-08 01:00:00+00:00,4.4,,,
8738,2007-12-08 02:00:00+00:00,4.1,,,
8739,2007-12-08 03:00:00+00:00,4.6,,,
8740,2007-12-08 04:00:00+00:00,4.6,,,
8741,2007-12-08 05:00:00+00:00,5.2,,,
8742,2007-12-08 06:00:00+00:00,5.2,,,
8743,2007-12-08 07:00:00+00:00,5.1,,,
8744,2007-12-08 08:00:00+00:00,5.1,,,
8745,2007-12-08 09:00:00+00:00,5.1,,,
8746,2007-12-08 10:00:00+00:00,5.9,,,
8747,2007-12-08 11:00:00+00:00,7.2,,,
8748,2007-12-08 12:00:00+00:00,7.2,,,
8749,2007-12-08 13:00:00+00:00,7.0,,,
8750,2007-12-08 14:00:00+00:00,7.2,,,
8751,2007-12-08 15:00:00+00:00,7.2,,,
8752,2007-12-08 16:00:00+00:00,7.0,,,
8753,2007-12-08 17:00:00+00:00,6.1,,,
8754,2007-12-08 18:00:00+00:00,6.0,,,
8755,2007-12-08 19:00:00+00:00,6.1,,,
8756,2007-12-08 20:00:00+00:00,5.0,,,
8757,2007-12-08 21:00:00+00:00,4.5,,,
8758,2007-12-08 22:00:00+00:00,4.6,,,
8759,2007-12-08 23:00:00+00:00,4.4,,,
8760,2007-12-09 00:00:00+00:00,4.4,,,
8761,2007-12-09 01:00:00+00:00,4.1,,,
8762,2007-12-09 02:00:00+00:00,4.3,,,
8763,2007-12-09 03:00:00+00:00,4.2,,,
8764,2007-12-09 04:00:00+00:00,4.3,,,
8765,2007-12-09 05:00:00+00:00,3.7,,,
8766,2007-12-09 06:00:00+00:00,3.8,,,
8767,2007-12-09 07:00:00+00:00,3.9,,,
8768,2007-12-09 08:00:00+00:00,3.8,,,
8769,2007-12-09 09:00:00+00:00,4.9,,,
8770,2007-12-09 10:00:00+00:00,4.9,,,
8771,2007-12-09 11:00:00+00:00,5.0,,,
8772,2007-12-09 12:00:00+00:00,5.1,,,
8773,2007-12-09 13:00:00+00:00,5.2,,,
8774,2007-12-09 14:00:00+00:00,5.1,,,
8775,2007-12-09 15:00:00+00:00,5.1,,,
8776,2007-12-09 16:00:00+00:00,5.2,,,
8777,2007-12-09 17:00:00+00:00,3.0,,,
8778,2007-12-09 18:00:00+00:00,3.0,,,
8779,2007-12-09 19:00:00+00:00,4.3,,,
8780,2007-12-09 20:00:00+00:00,3.9,,,
8781,2007-12-09 21:00:00+00:00,3.9,,,
8782,2007-12-09 22:00:00+00:00,4.1,,,
8783,2007-12-09 23:00:00+00:00,3.9,,,
8064,2007-12-10 00:00:00+00:00,4.0,,,
8065,2007-12-10 01:00:00+00:00,5.0,,,
8066,2007-12-10 02:00:00+00:00,4.5,,,
8067,2007-12-10 03:00:00+00:00,4.4,,,
8068,2007-12-10 04:00:00+00:00,4.9,,,
8069,2007-12-10 05:00:00+00:00,6.0,,,
8070,2007-12-10 06:00:00+00:00,5.0,,,
8071,2007-12-10 07:00:00+00:00,5.9,,,
8072,2007-12-10 08:00:00+00:00,6.1,,,
8073,2007-12-10 09:00:00+00:00,6.1,,,
8074,2007-12-10 10:00:00+00:00,7.0,,,
8075,2007-12-10 11:00:00+00:00,7.2,,,
8076,2007-12-10 12:00:00+00:00,7.2,,,
8077,2007-12-10 13:00:00+00:00,7.2,,,
8078,2007-12-10 14:00:00+00:00,7.2,,,
8079,2007-12-10 15:00:00+00:00,6.1,,,
8080,2007-12-10 16:00:00+00:00,6.0,,,
8081,2007-12-10 17:00:00+00:00,6.1,,,
8082,2007-12-10 18:00:00+00:00,6.1,,,
8083,2007-12-10 19:00:00+00:00,6.1,,,
8084,2007-12-10 20:00:00+00:00,6.1,,,
8085,2007-12-10 21:00:00+00:00,5.6,,,
8086,2007-12-10 22:00:00+00:00,5.5,,,
8087,2007-12-10 23:00:00+00:00,5.5,,,
8088,2007-12-11 00:00:00+00:00,5.0,,,
8089,2007-12-11 01:00:00+00:00,4.5,,,
8090,2007-12-11 02:00:00+00:00,4.5,,,
8091,2007-12-11 03:00:00+00:00,4.5,,,
8092,2007-12-11 04:00:00+00:00,4.6,,,
8093,2007-12-11 05:00:00+00:00,5.0,,,
8094,2007-12-11 06:00:00+00:00,5.0,,,
8095,2007-12-11 07:00:00+00:00,5.0,,,
8096,2007-12-11 08:00:00+00:00,5.0,,,
8097,2007-12-11 09:00:00+00:00,5.0,,,
8098,2007-12-11 10:00:00+00:00,5.0,,,
8099,2007-12-11 11:00:00+00:00,5.0,,,
8100,2007-12-11 12:00:00+00:00,5.0,,,
8101,2007-12-11 13:00:00+00:00,5.1,,,
8102,2007-12-11 14:00:00+00:00,5.0,,,
8103,2007-12-11 15:00:00+00:00,5.0,,,
8104,2007-12-11 16:00:00+00:00,5.0,,,
8105,2007-12-11 17:00:00+00:00,5.0,,,
8106,2007-12-11 18:00:00+00:00,5.0,,,
8107,2007-12-11 19:00:00+00:00,5.0,,,
8108,2007-12-11 20:00:00+00:00,4.9,,,
8109,2007-12-11 21:00:00+00:00,4.9,,,
8110,2007-12-11 22:00:00+00:00,4.9,,,
8111,2007-12-11 23:00:00+00:00,4.4,,,
8112,2007-12-12 00:00:00+00:00,4.4,,,
8113,2007-12-12 01:00:00+00:00,4.0,,,
8114,2007-12-12 02:00:00+00:00,4.4,,,
8115,2007-12-12 03:00:00+00:00,4.4,,,
8116,2007-12-12 04:00:00+00:00,4.5,,,
8117,2007-12-12 05:00:00+00:00,5.0,,,
8118,2007-12-12 06:00:00+00:00,5.0,,,
8119,2007-12-12 07:00:00+00:00,4.9,,,
8120,2007-12-12 08:00:00+00:00,4.9,,,
8121,2007-12-12 09:00:00+00:00,5.0,,,
8122,2007-12-12 10:00:00+00:00,5.0,,,
8123,2007-12-12 11:00:00+00:00,5.1,,,
8124,2007-12-12 12:00:00+00:00,6.1,,,
8125,2007-12-12 13:00:00+00:00,6.0,,,
8126,2007-12-12 14:00:00+00:00,6.1,,,
8127,2007-12-12 15:00:00+00:00,6.1,,,
8128,2007-12-12 16:00:00+00:00,6.0,,,
8129,2007-12-12 17:00:00+00:00,6.0,,,
8130,2007-12-12 18:00:00+00:00,5.0,,,
8131,2007-12-12 19:00:00+00:00,5.1,,,
8132,2007-12-12 20:00:00+00:00,5.0,,,
8133,2007-12-12 21:00:00+00:00,5.0,,,
8134,2007-12-12 22:00:00+00:00,4.9,,,
8135,2007-12-12 23:00:00+00:00,4.9,,,
8136,2007-12-13 00:00:00+00:00,4.4,,,
8137,2007-12-13 01:00:00+00:00,-1.0,,,
8138,2007-12-13 02:00:00+00:00,3.3,,,
8139,2007-12-13 03:00:00+00:00,3.3,,,
8140,2007-12-13 04:00:00+00:00,2.4,,,
8141,2007-12-13 05:00:00+00:00,1.3,,,
8142,2007-12-13 06:00:00+00:00,1.1,,,
8143,2007-12-13 07:00:00+00:00,1.1,,,
8144,2007-12-13 08:00:00+00:00,1.1,,,
8145,2007-12-13 09:00:00+00:00,2.8,,,
8146,2007-12-13 10:00:00+00:00,3.7,,,
8147,2007-12-13 11:00:00+00:00,5.0,,,
8148,2007-12-13 12:00:00+00:00,5.0,,,
8149,2007-12-13 13:00:00+00:00,5.0,,,
8150,2007-12-13 14:00:00+00:00,5.0,,,
8151,2007-12-13 15:00:00+00:00,2.8,,,
8152,2007-12-13 16:00:00+00:00,2.4,,,
8153,2007-12-13 17:00:00+00:00,2.1,,,
8154,2007-12-13 18:00:00+00:00,1.1,,,
8155,2007-12-13 19:00:00+00:00,0.2,,,
8156,2007-12-13 20:00:00+00:00,0.0,,,
8157,2007-12-13 21:00:00+00:00,-0.5,,,
8158,2007-12-13 22:00:00+00:00,-1.9,,,
8159,2007-12-13 23:00:00+00:00,-1.6,,,
8160,2007-12-14 00:00:00+00:00,-2.2,,,
8161,2007-12-14 01:00:00+00:00,-4.4,,,
8162,2007-12-14 02:00:00+00:00,-2.2,,,
8163,2007-12-14 03:00:00+00:00,-1.7,,,
8164,2007-12-14 04:00:00+00:00,-2.1,,,
8165,2007-12-14 05:00:00+00:00,-1.2,,,
8166,2007-12-14 06:00:00+00:00,-2.3,,,
8167,2007-12-14 07:00:00+00:00,-2.3,,,
8168,2007-12-14 08:00:00+00:00,-2.2,,,
8169,2007-12-14 09:00:00+00:00,-1.1,,,
8170,2007-12-14 10:00:00+00:00,-1.0,,,
8171,2007-12-14 11:00:00+00:00,-1.0,,,
8172,2007-12-14 12:00:00+00:00,-0.1,,,
8173,2007-12-14 13:00:00+00:00,-0.9,,,
8174,2007-12-14 14:00:00+00:00,-2.2,,,
8175,2007-12-14 15:00:00+00:00,-2.2,,,
8176,2007-12-14 16:00:00+00:00,-2.1,,,
8177,2007-12-14 17:00:00+00:00,-2.7,,,
8178,2007-12-14 18:00:00+00:00,-2.8,,,
